adj_close,close,created_at,currency_code,high,id,imported_at,interval_type,low,open,raw_import_id,raw_payload,source_name,source_recorded_at,source_symbol,source_url,stock_id,symbol,trade_date,updated_at,volume
198.293228,213.908142,2026-04-29T00:46:39.109+00:00,INR,226.011612,00207bec-e8ca-4d96-9047-f30f781d7568,2026-04-29T00:46:37.948+00:00,1d,212.376633,213.953857,4cb10bcb-dbe3-40a8-b6ad-844bc7fa1883,"{""low"":212.3766326904297,""high"":226.01161193847656,""open"":213.953857421875,""close"":213.90814208984375,""volume"":258750417,""adjClose"":198.29322814941406,""timestamp"":1396290600,""tradeDate"":""2014-04-01""}",yahoo_finance,2026-04-29T00:46:37.948+00:00,RELIANCE.NS,https://query1.finance.yahoo.com/v8/finance/chart/RELIANCE.NS?interval=1d&range=max&includePrePost=false&events=div%2Csplits,1e0fab79-e038-4b74-a135-af61999090cd,RELIANCE,2014-04-01,2026-04-29T00:46:39.109+00:00,258750417
9.362565,13.706399,2026-04-29T00:46:39.109+00:00,INR,14.763209,00c5b3d0-8c8a-419b-a50b-7a8f15de210d,2026-04-29T00:46:37.948+00:00,1d,12.638878,12.674581,4cb10bcb-dbe3-40a8-b6ad-844bc7fa1883,"{""low"":12.638877868652344,""high"":14.763209342956543,""open"":12.674580574035645,""close"":13.706398963928223,""volume"":2278623538,""adjClose"":9.362565040588379,""timestamp"":891369000,""tradeDate"":""1998-04-01""}",yahoo_finance,2026-04-29T00:46:37.948+00:00,RELIANCE.NS,https://query1.finance.yahoo.com/v8/finance/chart/RELIANCE.NS?interval=1d&range=max&includePrePost=false&events=div%2Csplits,1e0fab79-e038-4b74-a135-af61999090cd,RELIANCE,1998-04-01,2026-04-29T00:46:39.109+00:00,2278623538
677.315063,692.172729,2026-04-29T00:46:39.109+00:00,INR,739.489441,00f18a7a-5784-4ce7-9753-b8af6c71d54b,2026-04-29T00:46:37.948+00:00,1d,689.429749,731.466187,4cb10bcb-dbe3-40a8-b6ad-844bc7fa1883,"{""low"":689.4297485351562,""high"":739.4894409179688,""open"":731.4661865234375,""close"":692.1727294921875,""volume"":375066938,""adjClose"":677.3150634765625,""timestamp"":1575138600,""tradeDate"":""2019-12-01""}",yahoo_finance,2026-04-29T00:46:37.948+00:00,RELIANCE.NS,https://query1.finance.yahoo.com/v8/finance/chart/RELIANCE.NS?interval=1d&range=max&includePrePost=false&events=div%2Csplits,1e0fab79-e038-4b74-a135-af61999090cd,RELIANCE,2019-12-01,2026-04-29T00:46:39.109+00:00,375066938
6.021221,8.540168,2026-04-29T00:46:39.109+00:00,INR,8.893628,014897e1-a1e9-405a-bdf6-683b76d7154d,2026-04-29T00:46:37.948+00:00,1d,7.940357,7.97606,4cb10bcb-dbe3-40a8-b6ad-844bc7fa1883,"{""low"":7.940357208251953,""high"":8.893628120422363,""open"":7.976059913635254,""close"":8.540167808532715,""volume"":2082209618,""adjClose"":6.021220684051514,""timestamp"":912450600,""tradeDate"":""1998-12-01""}",yahoo_finance,2026-04-29T00:46:37.948+00:00,RELIANCE.NS,https://query1.finance.yahoo.com/v8/finance/chart/RELIANCE.NS?interval=1d&range=max&includePrePost=false&events=div%2Csplits,1e0fab79-e038-4b74-a135-af61999090cd,RELIANCE,1998-12-01,2026-04-29T00:46:39.109+00:00,2082209618
206.727203,230.789001,2026-04-29T00:46:39.109+00:00,INR,250.172867,029b5e87-7b70-4f45-aa28-ce0f7341e910,2026-04-29T00:46:37.948+00:00,1d,230.240402,247.784164,4cb10bcb-dbe3-40a8-b6ad-844bc7fa1883,"{""low"":230.2404022216797,""high"":250.17286682128906,""open"":247.78416442871094,""close"":230.78900146484375,""volume"":340685619,""adjClose"":206.72720336914062,""timestamp"":1277922600,""tradeDate"":""2010-07-01""}",yahoo_finance,2026-04-29T00:46:37.948+00:00,RELIANCE.NS,https://query1.finance.yahoo.com/v8/finance/chart/RELIANCE.NS?interval=1d&range=max&includePrePost=false&events=div%2Csplits,1e0fab79-e038-4b74-a135-af61999090cd,RELIANCE,2010-07-01,2026-04-29T00:46:39.109+00:00,340685619
17.681322,25.884706,2026-04-29T00:46:39.109+00:00,INR,28.080444,03c65407-05bc-42fb-b852-b7228dd68932,2026-04-29T00:46:37.948+00:00,1d,12.67101,12.888799,4cb10bcb-dbe3-40a8-b6ad-844bc7fa1883,"{""low"":12.67101001739502,""high"":28.0804443359375,""open"":12.888798713684082,""close"":25.884706497192383,""volume"":7218150339,""adjClose"":17.68132209777832,""timestamp"":875644200,""tradeDate"":""1997-10-01""}",yahoo_finance,2026-04-29T00:46:37.948+00:00,RELIANCE.NS,https://query1.finance.yahoo.com/v8/finance/chart/RELIANCE.NS?interval=1d&range=max&includePrePost=false&events=div%2Csplits,1e0fab79-e038-4b74-a135-af61999090cd,RELIANCE,1997-10-01,2026-04-29T00:46:39.109+00:00,7218150339
97.421135,111.868607,2026-04-29T00:46:39.109+00:00,INR,125.720749,03cbc448-125e-422d-b216-d18b6064733a,2026-04-29T00:46:37.948+00:00,1d,107.60553,121.337662,4cb10bcb-dbe3-40a8-b6ad-844bc7fa1883,"{""low"":107.60552978515625,""high"":125.72074890136719,""open"":121.33766174316406,""close"":111.86860656738281,""volume"":858076951,""adjClose"":97.42113494873047,""timestamp"":1151692200,""tradeDate"":""2006-07-01""}",yahoo_finance,2026-04-29T00:46:37.948+00:00,RELIANCE.NS,https://query1.finance.yahoo.com/v8/finance/chart/RELIANCE.NS?interval=1d&range=max&includePrePost=false&events=div%2Csplits,1e0fab79-e038-4b74-a135-af61999090cd,RELIANCE,2006-07-01,2026-04-29T00:46:39.109+00:00,858076951
3.966286,6.310513,2026-04-29T00:46:39.109+00:00,INR,7.745775,04a2ff30-c72b-49f4-8d1b-e2f516334c4f,2026-04-29T00:46:37.948+00:00,1d,5.428648,7.319124,4cb10bcb-dbe3-40a8-b6ad-844bc7fa1883,"{""low"":5.428647994995117,""high"":7.74577522277832,""open"":7.319124221801758,""close"":6.310513019561768,""volume"":7773349474,""adjClose"":3.9662861824035645,""timestamp"":820434600,""tradeDate"":""1996-01-01""}",yahoo_finance,2026-04-29T00:46:37.948+00:00,RELIANCE.NS,https://query1.finance.yahoo.com/v8/finance/chart/RELIANCE.NS?interval=1d&range=max&includePrePost=false&events=div%2Csplits,1e0fab79-e038-4b74-a135-af61999090cd,RELIANCE,1996-01-01,2026-04-29T00:46:39.109+00:00,7773349474
145.806168,161.288284,2026-04-29T00:46:39.109+00:00,INR,171.757401,0547a0ff-bef0-46b2-b7cd-ee38e2029368,2026-04-29T00:46:37.948+00:00,1d,153.8479,170.294464,4cb10bcb-dbe3-40a8-b6ad-844bc7fa1883,"{""low"":153.847900390625,""high"":171.7574005126953,""open"":170.29446411132812,""close"":161.2882843017578,""volume"":331688474,""adjClose"":145.80616760253906,""timestamp"":1335810600,""tradeDate"":""2012-05-01""}",yahoo_finance,2026-04-29T00:46:37.948+00:00,RELIANCE.NS,https://query1.finance.yahoo.com/v8/finance/chart/RELIANCE.NS?interval=1d&range=max&includePrePost=false&events=div%2Csplits,1e0fab79-e038-4b74-a135-af61999090cd,RELIANCE,2012-05-01,2026-04-29T00:46:39.109+00:00,331688474
13.435751,17.448078,2026-04-29T00:46:39.109+00:00,INR,19.91873,05e85a26-bc59-4748-a1a1-8677c8bfbbd4,2026-04-29T00:46:37.948+00:00,1d,17.051773,19.283215,4cb10bcb-dbe3-40a8-b6ad-844bc7fa1883,"{""low"":17.051773071289062,""high"":19.918729782104492,""open"":19.283214569091797,""close"":17.448078155517578,""volume"":830442241,""adjClose"":13.435750961303711,""timestamp"":1025461800,""tradeDate"":""2002-07-01""}",yahoo_finance,2026-04-29T00:46:37.948+00:00,RELIANCE.NS,https://query1.finance.yahoo.com/v8/finance/chart/RELIANCE.NS?interval=1d&range=max&includePrePost=false&events=div%2Csplits,1e0fab79-e038-4b74-a135-af61999090cd,RELIANCE,2002-07-01,2026-04-29T00:46:39.109+00:00,830442241
